user_id,age,monthly_income,browse_time_minutes,spending_frequency,gender,occupation,city,education,family_size,login_count_30d,member_level,browsed_categories,has_coupon,is_new_user,joined_promotion,has_notification_enabled,target_purchase
USER_006181,53.3,8506.58,0.33,2.07,Female,Salesperson,San Diego,Associate Degree,2,2,1,3,0,False,False,False,0
USER_006182,38.4,4780.13,3.74,3.54,Male,Teacher,Los Angeles,Bachelor Degree,4,8,3,7,0,False,True,True,0
USER_006183,28.8,7044.9,8.55,2.23,Female,Engineer,Chicago,Bachelor Degree,3,6,3,3,1,False,False,False,1
USER_006184,29.1,5271.09,0.1,1.75,Male,Corporate Employee,Phoenix,Bachelor Degree,4,6,1,6,0,False,False,True,0
USER_006185,29.9,7754.5,9.95,2.88,Female,Engineer,Los Angeles,Bachelor Degree,1,11,5,3,1,False,True,False,1
USER_006186,48.7,7342.04,9.33,1.25,Male,Freelancer,Chicago,Bachelor Degree,8,11,4,10,1,False,True,False,1
USER_006187,22.3,3204.73,2.25,0.81,Male,Engineer,Other City,Associate Degree,6,8,1,1,0,False,True,False,0
USER_006188,28.3,3976.4,2.16,3.15,Female,Corporate Employee,San Antonio,Associate Degree,3,8,1,1,0,False,False,True,0
USER_006189,29.4,3782.57,4.97,0.33,Female,Engineer,San Diego,Bachelor Degree,1,3,2,8,0,False,False,True,0
USER_006190,34.8,5998.76,5.7,3.01,Female,Engineer,Phoenix,High School or Below,5,7,3,3,0,False,True,True,0
USER_006191,32.3,4353.17,0.68,4.31,Male,Engineer,Philadelphia,Associate Degree,1,6,4,6,0,False,False,True,0
USER_006192,20.1,3591.45,11.35,7.33,Female,Corporate Employee,Los Angeles,Bachelor Degree,2,7,3,5,1,False,False,True,1
USER_006193,31.0,5666.99,19.0,8.5,Female,Salesperson,San Antonio,Bachelor Degree,8,6,3,7,1,False,False,False,1
USER_006194,34.0,3021.6,0.8,4.49,Male,Corporate Employee,Phoenix,Associate Degree,5,6,1,2,0,False,True,True,0
USER_006195,28.7,3841.66,17.04,0.61,Male,Corporate Employee,Chicago,Master or Higher,7,3,1,8,1,False,True,False,0
USER_006196,41.9,6062.55,0.1,4.04,Female,Engineer,Houston,Bachelor Degree,1,3,3,8,0,False,False,False,0
USER_006197,44.2,6965.52,8.53,6.83,Female,Other,Other City,Bachelor Degree,6,10,3,2,1,False,True,True,1
USER_006198,34.2,4216.97,0.98,1.14,Female,Freelancer,Chicago,Bachelor Degree,2,2,4,8,0,True,False,False,0
USER_006199,37.3,4655.23,3.17,5.2,Male,Doctor,Philadelphia,Master or Higher,7,7,1,4,0,False,False,True,0
USER_006200,18.0,5140.74,9.78,3.82,Male,Student,Philadelphia,Master or Higher,2,8,2,10,1,False,False,False,1
USER_006201,30.8,4796.08,2.71,3.08,Female,Teacher,Other City,Bachelor Degree,8,5,4,1,0,False,False,True,0
USER_006202,45.0,8507.26,22.14,7.22,Male,Civil Servant,Other City,Bachelor Degree,8,6,4,10,1,False,False,True,1
USER_006203,30.8,6535.52,2.09,2.01,Male,Corporate Employee,San Antonio,Bachelor Degree,7,7,1,9,0,False,True,True,0
USER_006204,27.6,4083.5,9.42,2.42,Male,Corporate Employee,Houston,Bachelor Degree,6,2,1,4,0,False,False,False,0
USER_006205,57.8,9715.79,8.38,6.88,Female,Corporate Employee,Los Angeles,Master or Higher,5,9,2,10,1,False,True,True,1
USER_006206,53.2,4932.44,8.36,4.02,Male,Salesperson,New York,High School or Below,1,2,1,1,0,False,True,True,0
USER_006207,39.7,4790.82,11.59,0.1,Female,Engineer,Houston,Associate Degree,5,3,1,6,0,True,False,True,0
USER_006208,46.4,5569.58,1.68,0.1,Female,Civil Servant,Phoenix,Associate Degree,7,2,1,4,0,True,False,True,0
USER_006209,18.0,1982.69,3.96,2.48,Male,Teacher,New York,Associate Degree,4,7,3,7,0,False,False,True,0
USER_006210,27.1,3374.01,1.04,2.34,Female,Teacher,San Diego,Associate Degree,5,3,2,6,0,False,False,False,0
USER_006211,30.3,4122.52,0.48,1.37,Male,Freelancer,Houston,Associate Degree,7,6,2,10,0,False,True,True,0
USER_006212,32.6,3955.34,7.36,7.2,Male,Engineer,Houston,Associate Degree,3,6,2,2,1,False,False,False,0
USER_006213,30.1,6811.83,4.97,5.18,Female,Salesperson,Houston,Master or Higher,2,8,2,8,0,False,False,False,0
USER_006214,18.0,5512.28,14.98,0.1,Female,Other,Philadelphia,Bachelor Degree,2,7,5,10,0,False,True,False,1
USER_006215,38.9,9091.02,10.9,7.19,Male,Salesperson,Houston,Associate Degree,8,6,3,5,1,False,False,False,1
USER_006216,40.4,6732.65,1.44,0.98,Female,Civil Servant,San Diego,Bachelor Degree,2,4,2,7,0,False,False,True,0
USER_006217,51.0,5660.75,2.78,2.72,Female,Corporate Employee,Los Angeles,Bachelor Degree,6,5,4,6,0,False,False,False,0
USER_006218,27.1,3947.56,0.33,0.1,Female,Corporate Employee,Phoenix,High School or Below,1,5,1,6,0,False,False,True,0
USER_006219,26.3,3395.18,1.67,5.4,Female,Freelancer,Other City,Associate Degree,8,8,2,5,1,False,False,True,0
USER_006220,18.0,4838.18,9.77,5.4,Female,Freelancer,New York,Associate Degree,8,7,1,10,1,True,True,True,1
USER_006221,32.1,5433.57,14.27,7.72,Female,Corporate Employee,Los Angeles,Master or Higher,7,6,4,6,1,False,False,False,1
USER_006222,44.0,5158.46,0.27,3.56,Male,Other,Houston,Bachelor Degree,6,6,1,3,0,False,False,True,0
USER_006223,28.9,4449.52,1.41,2.12,Male,Student,Los Angeles,Associate Degree,4,9,2,10,0,False,True,True,0
USER_006224,56.4,7173.12,1.62,1.44,Male,Teacher,San Diego,Associate Degree,7,3,1,1,0,False,False,False,0
USER_006225,32.4,4693.4,4.01,0.1,Female,Engineer,San Diego,Bachelor Degree,2,9,1,7,0,False,True,True,0
USER_006226,36.5,4790.33,1.4,2.35,Female,Corporate Employee,Houston,Bachelor Degree,7,7,2,7,1,True,False,True,0
USER_006227,21.4,6200.74,8.71,5.46,Male,Student,San Antonio,Bachelor Degree,2,5,3,9,1,False,False,True,1
USER_006228,37.9,6732.96,9.49,0.63,,Salesperson,New York,Bachelor Degree,5,11,1,10,0,False,False,True,1
USER_006229,18.0,4391.55,2.74,4.61,Male,Student,Other City,Associate Degree,8,3,5,2,0,False,False,False,0
USER_006230,,,3.73,3.17,Male,Corporate Employee,San Diego,Associate Degree,3,6,2,3,1,False,True,True,0
USER_006231,,,8.19,4.28,Male,Manager,Other City,Master or Higher,7,9,2,4,1,False,False,False,1
USER_006232,48.6,6548.37,1.85,0.8,Female,Teacher,New York,Bachelor Degree,6,9,2,4,0,False,True,True,0
USER_006233,24.8,3005.43,7.22,0.64,Male,Student,Phoenix,Bachelor Degree,1,3,2,4,1,False,True,True,0
USER_006234,36.6,4504.77,4.55,2.66,Female,Corporate Employee,Houston,Bachelor Degree,8,4,2,1,0,False,False,True,0
USER_006235,40.6,7724.79,11.04,4.68,Male,Corporate Employee,Los Angeles,High School or Below,4,6,5,10,1,False,False,False,1
USER_006236,39.4,6055.94,3.02,0.1,Female,Corporate Employee,San Diego,Master or Higher,6,8,2,1,0,False,True,False,0
USER_006237,26.3,2080.54,2.3,7.56,Male,Corporate Employee,Houston,Bachelor Degree,3,9,2,5,0,True,False,False,0
USER_006238,18.0,5628.25,10.09,2.94,Male,Student,Other City,Master or Higher,3,8,2,10,1,False,False,True,1
USER_006239,38.5,6592.35,10.56,7.34,Male,Corporate Employee,Philadelphia,Master or Higher,3,6,2,10,1,False,False,False,1
USER_006240,33.5,7675.29,18.17,4.04,Male,Corporate Employee,Los Angeles,Master or Higher,1,9,3,10,1,False,False,False,1
USER_006241,29.3,2290.72,3.16,4.02,Male,Student,Los Angeles,High School or Below,4,2,3,8,0,False,False,False,0
USER_006242,42.6,7905.3,5.53,2.43,Female,Freelancer,Los Angeles,Bachelor Degree,8,6,3,4,0,False,False,False,0
USER_006243,34.6,5773.86,16.25,4.12,Male,Teacher,San Antonio,Bachelor Degree,8,10,2,8,0,False,False,True,1
USER_006244,21.8,6809.96,10.83,5.22,Female,Student,San Diego,Bachelor Degree,1,10,3,4,1,False,False,True,1
USER_006245,18.0,2930.82,9.14,1.99,Female,Doctor,New York,High School or Below,5,7,1,9,1,False,False,False,0
USER_006246,23.7,2751.33,24.59,5.23,Female,Student,New York,High School or Below,6,7,2,3,1,False,True,True,0
USER_006247,58.9,9355.11,11.51,2.12,Male,Manager,Philadelphia,Bachelor Degree,3,5,1,10,1,False,False,False,1
USER_006248,42.2,8449.13,10.58,4.61,Male,Salesperson,Other City,Master or Higher,5,6,4,10,1,True,False,False,1
USER_006249,36.9,3337.3,8.19,1.46,Male,Civil Servant,Los Angeles,High School or Below,6,6,4,2,0,True,True,False,0
USER_006250,33.2,5221.59,5.24,4.27,Male,Corporate Employee,Chicago,Bachelor Degree,6,4,2,1,0,False,False,True,0
USER_006251,32.5,4437.82,4.75,0.1,Male,Corporate Employee,San Diego,Bachelor Degree,8,4,2,2,0,False,False,False,0
USER_006252,46.7,6447.04,10.86,5.3,Male,Engineer,Other City,Bachelor Degree,4,5,2,10,0,False,False,False,0
USER_006253,30.1,4220.98,5.24,0.85,Female,Freelancer,Other City,Associate Degree,1,2,3,8,0,True,False,False,0
USER_006254,40.8,4708.13,5.13,4.11,Female,Civil Servant,Other City,Associate Degree,5,10,2,3,0,True,False,False,0
USER_006255,31.5,3236.88,1.16,0.1,Female,Engineer,Other City,Associate Degree,4,4,1,2,0,False,True,False,0
USER_006256,54.4,7312.65,5.83,1.77,Male,Other,Chicago,Associate Degree,7,5,1,8,0,False,False,False,0
USER_006257,42.4,6107.27,12.21,1.98,Female,Civil Servant,Other City,High School or Below,5,5,1,6,1,False,True,True,0
USER_006258,47.5,8612.27,12.29,5.08,Female,Manager,Los Angeles,Master or Higher,2,8,2,7,1,False,True,False,1
USER_006259,29.2,4547.6,11.68,3.92,Unknown,Doctor,Los Angeles,Bachelor Degree,4,0,2,9,0,True,False,False,0
USER_006260,45.6,6704.7,2.07,7.27,Male,Engineer,Other City,Bachelor Degree,6,4,1,1,1,False,True,False,0
USER_006261,31.9,7796.07,8.22,3.82,Male,Corporate Employee,Chicago,Bachelor Degree,6,7,3,8,1,False,True,True,1
USER_006262,36.1,2933.58,2.95,4.23,Female,Corporate Employee,Chicago,High School or Below,5,4,4,4,0,False,False,True,0
USER_006263,51.4,5998.2,8.02,3.95,Female,Teacher,New York,Associate Degree,8,5,3,6,1,True,False,True,1
USER_006264,24.6,7377.95,8.84,5.55,Male,Student,Chicago,Master or Higher,6,9,2,10,1,False,False,True,1
USER_006265,37.0,3558.95,1.06,0.1,Female,Other,Phoenix,Bachelor Degree,5,2,2,2,0,True,False,True,0
USER_006266,39.4,6053.76,11.82,5.41,Male,Civil Servant,Chicago,Associate Degree,6,8,2,3,1,True,True,False,1
USER_006267,40.2,4932.39,14.97,0.95,Male,Salesperson,San Diego,Bachelor Degree,6,1,4,7,0,False,True,True,0
USER_006268,30.5,2596.03,0.1,0.1,Female,Engineer,Philadelphia,Bachelor Degree,1,7,1,6,0,False,False,False,0
USER_006269,55.9,6408.41,1.35,2.72,Male,Manager,New York,Bachelor Degree,7,6,2,8,0,False,True,False,0
USER_006270,22.1,2461.89,17.44,3.15,Female,Corporate Employee,Phoenix,Master or Higher,4,2,2,8,0,False,False,False,0
USER_006271,49.6,7926.66,18.67,4.28,Male,Other,Los Angeles,Master or Higher,8,7,3,10,1,False,True,True,1
USER_006272,47.2,6199.84,9.0,3.75,Male,Engineer,San Antonio,Bachelor Degree,1,2,2,6,0,True,True,False,0
USER_006273,54.0,6256.46,0.48,6.51,Male,Civil Servant,New York,Bachelor Degree,8,5,2,9,0,False,True,False,0
USER_006274,19.1,2715.95,5.17,1.06,Female,Student,San Diego,Associate Degree,7,4,1,7,0,False,False,True,0
USER_006275,26.3,4088.0,1.14,4.58,Female,Civil Servant,Other City,Bachelor Degree,5,9,4,1,1,True,True,False,0
USER_006276,49.9,7234.29,5.26,1.52,Female,Teacher,Los Angeles,Bachelor Degree,8,2,1,8,0,False,False,False,0
USER_006277,18.0,4602.96,2.79,3.65,Male,Other,Phoenix,Bachelor Degree,3,6,2,9,0,False,True,False,0
USER_006278,18.9,4871.46,13.05,4.79,Male,Student,Other City,Bachelor Degree,5,8,4,8,1,False,False,False,1
USER_006279,30.1,6034.89,2.8,6.04,Male,Engineer,Chicago,High School or Below,8,3,4,5,0,False,False,True,0
USER_006280,36.9,7766.71,19.91,4.84,Unknown,Teacher,Phoenix,Associate Degree,1,8,2,6,1,False,False,False,1
USER_006281,50.9,5057.99,0.13,2.97,Male,Manager,San Diego,Master or Higher,5,8,2,6,0,False,True,False,0
USER_006282,33.1,5248.79,9.06,7.06,Male,Teacher,Chicago,Associate Degree,5,9,5,10,0,True,False,False,1
USER_006283,28.9,5512.71,16.95,5.95,Female,Corporate Employee,New York,Master or Higher,4,7,3,8,1,False,False,False,1
USER_006284,38.1,6454.6,6.67,4.24,Male,Manager,Other City,Associate Degree,2,5,2,7,0,False,True,True,0
USER_006285,39.7,4668.63,1.03,5.51,Female,Corporate Employee,Philadelphia,Bachelor Degree,7,1,4,9,0,False,True,False,0
USER_006286,39.4,5247.64,8.65,5.42,Male,Corporate Employee,San Diego,Bachelor Degree,8,10,3,4,1,False,False,False,1
USER_006287,33.2,4291.12,1.86,6.02,Male,Corporate Employee,Phoenix,Associate Degree,4,4,4,3,0,False,True,True,0
USER_006288,18.0,3019.43,11.29,2.01,Male,Student,New York,Bachelor Degree,2,2,1,10,1,True,True,False,1
USER_006289,25.8,2725.01,0.24,2.58,Female,Engineer,Los Angeles,Bachelor Degree,2,4,3,5,0,False,False,True,0
USER_006290,49.2,5532.97,9.34,2.89,Male,Corporate Employee,Chicago,Associate Degree,8,2,4,1,0,False,True,True,0
USER_006291,36.9,5039.67,3.68,1.36,Male,Engineer,Chicago,Bachelor Degree,4,3,1,6,0,True,False,False,0
USER_006292,31.8,7404.16,20.6,6.38,Female,Freelancer,New York,Bachelor Degree,6,11,2,10,1,False,False,False,1
USER_006293,46.2,6514.14,1.97,3.47,Female,Civil Servant,Other City,Associate Degree,8,6,2,3,0,False,False,False,0
USER_006294,23.7,4390.68,8.25,0.7,Male,Student,Chicago,Bachelor Degree,4,6,3,10,1,False,False,True,1
USER_006295,32.7,6098.29,18.25,7.41,Female,Freelancer,Other City,Bachelor Degree,5,8,4,8,1,False,True,True,1
USER_006296,36.4,4916.38,0.81,5.03,Male,Doctor,Houston,Bachelor Degree,6,6,1,3,0,False,False,False,0
USER_006297,30.6,3997.79,2.04,3.39,Male,Teacher,Other City,Bachelor Degree,6,5,1,5,0,False,True,True,0
USER_006298,36.0,6530.7,11.12,5.7,Male,Freelancer,Other City,Associate Degree,8,5,3,10,1,False,False,True,1
USER_006299,33.1,2787.26,3.39,0.55,Male,Teacher,Chicago,Master or Higher,3,5,3,5,0,False,False,False,0
USER_006300,21.0,4147.27,8.12,3.12,Female,Corporate Employee,Other City,Master or Higher,7,7,2,4,1,False,True,False,1
USER_006301,36.8,4477.06,3.74,0.1,Male,Teacher,Houston,High School or Below,7,2,3,4,0,False,True,True,0
USER_006302,21.7,1000.0,0.4,1.57,Female,Student,Other City,Associate Degree,4,2,2,1,0,False,True,False,0
USER_006303,36.7,7510.64,9.98,4.76,Male,Corporate Employee,Other City,Bachelor Degree,1,6,2,5,1,False,False,True,1
USER_006304,48.7,4697.32,18.54,4.05,Male,Civil Servant,Phoenix,Master or Higher,5,6,1,7,0,False,True,False,0
USER_006305,32.2,5106.84,1.65,0.49,Female,Corporate Employee,Philadelphia,High School or Below,1,1,1,2,0,False,False,False,0
USER_006306,,,8.38,4.9,Female,Salesperson,Houston,Associate Degree,4,2,3,8,0,False,True,True,0
USER_006307,33.7,4026.31,3.57,3.18,Female,Engineer,Chicago,Associate Degree,2,4,4,1,1,False,False,False,0
USER_006308,26.7,4870.55,1.13,5.05,Male,Civil Servant,San Antonio,Bachelor Degree,3,8,1,3,0,False,False,True,0
USER_006309,40.9,8033.2,14.4,6.68,Female,Salesperson,New York,Bachelor Degree,3,9,1,9,1,False,False,True,1
USER_006310,33.5,4241.04,4.05,3.27,Female,Corporate Employee,San Antonio,Bachelor Degree,6,8,3,4,0,False,False,True,0
USER_006311,52.1,5988.24,3.81,3.75,Male,Teacher,Other City,Bachelor Degree,3,3,1,3,1,True,False,True,0
USER_006312,46.6,6957.23,0.15,1.72,Female,Doctor,Los Angeles,Associate Degree,8,8,1,4,1,False,True,True,0
USER_006313,33.5,4782.01,2.03,2.87,,Freelancer,Los Angeles,Associate Degree,6,4,1,7,0,False,True,True,0
USER_006314,42.2,6464.7,6.63,3.37,Female,Corporate Employee,New York,Associate Degree,2,6,2,9,0,False,True,False,0
USER_006315,31.1,3921.03,15.95,6.67,Female,Engineer,Houston,Associate Degree,2,5,1,9,1,False,False,False,1
USER_006316,,,16.43,5.12,Male,Teacher,Other City,Associate Degree,7,9,3,10,0,False,False,False,1
USER_006317,,,0.19,7.02,Female,Doctor,New York,Bachelor Degree,2,6,2,1,1,False,True,True,0
USER_006318,42.7,5444.21,0.89,3.18,Female,Corporate Employee,Other City,Bachelor Degree,2,2,2,10,0,False,True,True,0
USER_006319,49.3,6843.82,21.19,0.1,Male,Engineer,Other City,Associate Degree,1,4,1,7,0,False,False,False,0
USER_006320,43.0,7239.14,0.84,2.08,Male,Corporate Employee,Phoenix,High School or Below,5,6,1,1,0,False,True,False,0
USER_006321,44.2,4681.83,1.2,1.12,Male,Freelancer,Other City,Master or Higher,2,10,5,10,0,False,False,False,0
USER_006322,44.2,5094.3,8.11,2.29,Male,Civil Servant,Other City,Associate Degree,6,7,3,5,1,True,True,False,0
USER_006323,40.5,5154.47,2.5,0.68,Female,Teacher,Other City,Associate Degree,5,3,4,9,0,True,False,False,0
USER_006324,23.6,2585.47,0.62,0.1,Male,Student,San Diego,Master or Higher,4,5,1,6,1,False,True,True,0
USER_006325,52.0,7378.56,0.67,1.41,Male,Engineer,San Antonio,Associate Degree,5,5,3,7,1,True,False,False,0
USER_006326,53.0,8429.91,8.44,5.77,Male,Freelancer,Phoenix,Bachelor Degree,8,6,5,6,1,True,False,False,1
USER_006327,32.7,4591.96,1.0,4.02,Female,Corporate Employee,Houston,Bachelor Degree,4,5,1,9,1,False,False,True,0
USER_006328,31.3,4950.17,3.44,1.34,Male,Corporate Employee,Phoenix,Bachelor Degree,3,9,1,2,0,False,True,True,0
USER_006329,41.1,5238.29,0.1,4.47,Male,Doctor,Houston,Associate Degree,4,3,2,10,0,False,False,False,0
USER_006330,40.5,4432.46,0.62,1.81,Male,Doctor,Other City,Bachelor Degree,7,3,1,7,0,False,True,True,0
USER_006331,33.0,6436.98,19.88,3.54,Female,Salesperson,Phoenix,Bachelor Degree,2,10,3,5,1,False,True,True,1
USER_006332,22.5,2593.82,10.46,2.11,Female,Engineer,Los Angeles,Bachelor Degree,4,6,3,9,0,False,False,True,0
USER_006333,38.1,5117.98,8.95,0.1,Male,Freelancer,San Diego,Bachelor Degree,8,8,3,9,0,False,True,False,0
USER_006334,40.5,6246.94,6.13,2.45,Female,Engineer,New York,Associate Degree,3,10,2,5,1,False,False,True,0
USER_006335,42.3,6255.02,13.42,1.75,Male,Doctor,Other City,Bachelor Degree,7,7,2,7,1,False,False,True,1
USER_006336,38.5,3517.63,1.61,1.83,Male,Engineer,Other City,Bachelor Degree,8,3,2,8,0,False,True,False,0
USER_006337,32.3,4479.25,2.04,1.4,Male,Corporate Employee,Phoenix,Bachelor Degree,3,4,2,8,0,False,False,True,0
USER_006338,44.9,4922.2,1.34,4.78,Male,Salesperson,San Diego,Associate Degree,8,7,1,6,0,True,False,False,0
USER_006339,35.7,4801.75,19.64,1.13,,Corporate Employee,Los Angeles,Associate Degree,6,1,1,4,0,False,True,False,0
USER_006340,30.4,4560.4,5.03,7.46,Male,Student,Other City,Bachelor Degree,5,8,1,9,1,False,True,False,0
USER_006341,33.2,2376.31,16.87,1.39,Female,Civil Servant,Houston,Bachelor Degree,7,0,2,2,0,False,False,False,0
USER_006342,18.0,3689.85,1.59,1.98,Male,Student,San Antonio,Bachelor Degree,5,6,1,2,0,False,False,True,0
USER_006343,33.2,5350.33,12.85,5.4,Female,Teacher,Chicago,Bachelor Degree,7,2,4,10,1,True,False,True,1
USER_006344,41.9,5367.65,7.11,1.68,Male,Doctor,Chicago,Associate Degree,8,6,2,1,0,False,False,True,0
USER_006345,38.4,4380.62,0.5,4.81,Male,Freelancer,Houston,Bachelor Degree,3,5,2,4,0,False,False,True,0
USER_006346,50.2,5668.04,5.5,0.1,Male,Teacher,Los Angeles,Bachelor Degree,8,6,1,2,0,False,False,False,0
USER_006347,32.4,8133.96,8.93,5.26,Male,Manager,San Diego,Bachelor Degree,5,10,5,10,1,False,True,False,1
USER_006348,39.9,5509.27,1.99,1.56,Female,Engineer,Phoenix,Bachelor Degree,6,4,2,10,1,False,False,False,0
USER_006349,42.9,8394.69,14.3,6.45,Female,Salesperson,Phoenix,Master or Higher,4,8,2,7,1,False,False,False,1
USER_006350,58.4,7190.94,2.9,2.81,Male,Teacher,Houston,Bachelor Degree,2,7,5,5,0,False,True,True,0
USER_006351,36.4,5460.01,12.7,3.9,Female,Corporate Employee,New York,Master or Higher,7,3,1,5,0,False,False,False,0
USER_006352,24.6,4077.38,1.38,4.83,Female,Student,New York,Bachelor Degree,6,4,5,5,0,False,False,True,0
USER_006353,43.5,5804.46,0.83,5.73,Male,Salesperson,New York,Bachelor Degree,1,3,1,5,0,False,True,False,0
USER_006354,53.7,9677.16,10.06,5.69,Male,Salesperson,Phoenix,Associate Degree,5,7,4,3,1,False,False,False,1
USER_006355,31.8,6536.51,17.55,8.28,Female,Student,Chicago,Bachelor Degree,6,2,3,7,1,False,False,True,1
USER_006356,43.4,7825.15,9.4,0.67,Male,Corporate Employee,San Antonio,High School or Below,6,2,2,8,0,False,False,False,0
USER_006357,47.3,6890.53,2.3,2.16,Female,Manager,Los Angeles,Bachelor Degree,8,2,2,8,0,False,False,False,0
USER_006358,45.2,6580.46,16.3,3.57,Female,Teacher,New York,Associate Degree,4,6,4,9,1,False,False,True,1
USER_006359,36.3,4653.45,0.4,3.06,Female,Civil Servant,San Antonio,Master or Higher,1,3,2,10,1,False,False,True,0
USER_006360,28.0,4397.08,0.1,3.3,Male,Salesperson,San Diego,Associate Degree,5,4,4,8,0,False,True,False,0
USER_006361,34.2,4664.5,10.01,1.82,Male,Civil Servant,Philadelphia,Associate Degree,3,7,3,2,1,False,False,True,0
USER_006362,39.6,5846.87,10.36,5.14,Female,Salesperson,New York,Bachelor Degree,8,8,2,1,0,False,False,False,0
USER_006363,44.1,6407.02,0.77,0.1,Male,Corporate Employee,San Antonio,Bachelor Degree,3,7,2,10,0,False,False,True,0
USER_006364,38.3,3670.41,1.77,5.09,Female,Teacher,Houston,Bachelor Degree,7,6,3,4,0,False,False,True,0
USER_006365,31.2,5601.08,9.51,1.7,Female,Freelancer,Los Angeles,Bachelor Degree,5,11,4,5,0,True,False,True,0
USER_006366,40.6,4763.18,0.44,3.76,Male,Corporate Employee,Other City,Master or Higher,7,5,1,3,1,True,False,True,0
USER_006367,43.6,4964.1,9.94,0.35,Male,Doctor,New York,Associate Degree,4,7,3,9,1,False,False,True,0
USER_006368,38.8,4480.88,4.27,3.36,Female,Corporate Employee,Los Angeles,Master or Higher,7,6,2,4,0,False,False,True,0
USER_006369,26.6,6668.58,13.35,5.38,Female,Engineer,Houston,Bachelor Degree,5,6,4,6,1,False,True,True,1
USER_006370,33.2,4252.93,4.52,4.98,Male,Corporate Employee,New York,Bachelor Degree,3,2,1,4,0,True,False,False,0
USER_006371,44.5,4986.45,4.37,4.76,Female,Corporate Employee,Other City,Bachelor Degree,7,4,1,7,0,False,False,False,0
USER_006372,21.2,4896.04,9.02,2.13,Female,Corporate Employee,New York,Bachelor Degree,4,8,5,9,1,False,False,True,1
USER_006373,18.0,3205.31,9.35,4.83,Female,Corporate Employee,Other City,Bachelor Degree,6,5,4,4,1,False,True,True,1
